ticker,name,price,close_raw,change_pct,rec_score,mfc_score,low_float,short_squeeze,ai_momentum,rsi,phase,mfc_breakdown,short_interest_adj,short_interest_change,short_interest_ratio,rating,advice_short,stoch_golden,obv_trend,bollinger,ma_alignment,deviation_pct,scalping_bonus,eps_growth,revenue_growth,gross_margin,operating_margin,free_cashflow,tags,factors,ai_prediction,ai_confidence,gap_pct,volume_surge,near_52w_high,premarket_active
AAPL,Apple Inc.,$301.05,301.04998779296875,0.95,57.5,68.1,False,False,False,76.5,Accumulation,"{'trend': 80.0, 'momentum': 74.5, 'flow': 74.0, 'volatility': 43, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",0.0,6.234842584697652,0.0092,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),True,상승,상단,혼합,7.0,0.0,0.194,0.166,0.47862,0.32275,101090746368.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 68, 'wyckoff': 100, 'stochastic': 50.304111846037536, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 63.9, 'base_tech': np.float64(71.9)}",N/A,,0,0,False,False
CRCL,"Circle Internet Group, Inc.",$114.61,114.61000061035156,-7.48,57.5,73.5,False,False,False,52.8,Markup,"{'trend': 100, 'momentum': 77.5, 'flow': 82.0, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",0.0,0.8916232168088959,0.1016,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,4.9,5.0,-0.147,0.2,0.081070006,0.06483,-141372752.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -7.5% (반등?)', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (10.16%)', 'cls': 'negative'}]","{'mfc': 74, 'wyckoff': 80, 'stochastic': 32.91864885201312, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 81.9, 'base_tech': np.float64(68.1)}",N/A,,0,0,False,False
POET,POET Technologies Inc.,$18.40,18.399799346923828,-10.55,57.4,64.9,False,False,False,69.5,Markup,"{'trend': 100, 'momentum': 64.9, 'flow': 71.0, 'volatility': 3, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",-5.0,11.42356560738756,0.0962,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,정배열,65.0,5.0,,10.753,1.0,-41.7443,77321920.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -10.6% (반등?)', 'cls': 'neutral'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-4174%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '⚠️ 이격도 과다', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +11.4%)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 65, 'wyckoff': 80, 'stochastic': 55.903780565923675, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 73.0, 'base_tech': np.float64(67.8)}",+0.00%,0.5,0,0,False,False
RDW,Redwire Corporation,$13.87,13.86989974975586,-0.86,57.2,69.1,False,False,False,68.3,Markup,"{'trend': 100, 'momentum': 65.1, 'flow': 79.0, 'volatility': 3, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",0.5,-6.794297828717243,0.1672,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,33.4,0.0,,0.579,0.12858,-0.71836,-71324128.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-72%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '⚠️ 이격도 과다', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (16.72%)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 69, 'wyckoff': 80, 'stochastic': 61.11282136334591, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 58.3, 'base_tech': np.float64(69.9)}",+0.00%,0.5,0,0,False,False
TRAK,"ReposiTrak, Inc.",$9.83,9.826800346374512,7.99,56.7,51.9,False,False,False,59.3,Accumulation,"{'trend': 80.0, 'momentum': 58.1, 'flow': 2.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",0.0,2.9234519328344732,0.1336,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),False,하락,상단,혼합,7.0,10.0,0.087,0.067,0.84990996,0.31023002,4415988.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚡ 갭업 +8.0%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🚨 공매도 비중 주의 (13.36%)', 'cls': 'negative'}]","{'mfc': 52, 'wyckoff': 100, 'stochastic': 35.212879627375045, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 63.5, 'base_tech': np.float64(58.4)}",N/A,,0,0,False,False
LIFE,Ethos Technologies Inc.,$24.50,24.5,9.03,56.6,70.6,False,False,False,61.5,Accumulation,"{'trend': 100, 'momentum': 89.3, 'flow': 50.0, 'volatility': 23, 'structure': 60.0, 'momentum_quality': 100, 'insider': 50.0}",5.0,-15.920600934314836,0.0832,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,하락,상단,정배열,16.1,10.0,,1.035,0.98273003,-0.84575,-20383750.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚡ 갭업 +9.0%', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-85%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🔥 숏커버 (-15.9%)', 'cls': 'positive'}]","{'mfc': 71, 'wyckoff': 100, 'stochastic': 31.65109477301522, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 94.9, 'base_tech': np.float64(64.5)}",N/A,,0,0,False,False
AXTI,AXT Inc,$118.67,118.66999816894531,3.21,56.0,64.9,False,False,False,67.8,Markup,"{'trend': 100, 'momentum': 85.5, 'flow': 42.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",-2.0,5.120842206810431,0.1205,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,하락,상단,정배열,23.3,10.0,,0.391,0.21337,-0.058870003,,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +3.2%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🚨 공매도 비중 주의 (12.05%)', 'cls': 'negative'}]","{'mfc': 65, 'wyckoff': 80, 'stochastic': 40.630129088079734, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 74.6, 'base_tech': np.float64(60.0)}",N/A,,0,0,False,False
SOFI,"SoFi Technologies, Inc.",$15.69,15.6850004196167,-2.09,55.8,29.1,False,False,False,41.6,Markdown,"{'trend': 5, 'momentum': 55.9, 'flow': 2.0, 'volatility': 28, 'structure': 15.0, 'momentum_quality': 68.5, 'insider': 50.0}",0.0,-2.608000002904568,0.1272,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단,역배열,-7.4,5.0,1.344,0.425,0.83507,0.18283,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.1% (반등?)', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (12.72%)', 'cls': 'negative'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 29, 'wyckoff': 10, 'stochastic': 51.39544201388525, 'obv': 25, 'bollinger': 100, 'momentum_quality': 68.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(39.4)}",+0.00%,0.5,0,0,False,False
NU,NU,$12.03,12.029899597167969,-6.96,55.1,27.1,False,False,False,23.9,Markdown,"{'trend': 5, 'momentum': 31.0, 'flow': 18.0, 'volatility': 48, 'structure': 20.0, 'momentum_quality': 4.2, 'insider': 50.0}",0.0,4.4266976494509205,0.0373,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단 이탈,역배열,-14.6,5.0,0.615,0.439,,0.52145,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -7.0% (반등?)', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 27, 'wyckoff': 10, 'stochastic': 55.430780499043145, 'obv': 25, 'bollinger': 100, 'momentum_quality': 4.2, 'regime_score': 60, 'rr_score': 100, 'base_tech': np.float64(29.6)}",+0.00%,0.5,0,0,False,False
BTG,B2Gold Corp,$4.91,4.914999961853027,-5.48,55.1,59.4,False,False,False,51.2,Accumulation,"{'trend': 86.0, 'momentum': 74.6, 'flow': 2.0, 'volatility': 33, 'structure': 75.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,1.45465123901802,0.0,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),False,하락,상단,골든크로스 진행,2.4,5.0,2.472,1.177,0.65495,0.44984,718971520.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -5.5% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}]","{'mfc': 59, 'wyckoff': 100, 'stochastic': 27.777772101145324, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(60.1)}",N/A,,0,0,False,False
IREN,IREN LIMITED,$54.29,54.29499816894531,-7.03,55.0,49.2,False,False,False,54.8,Markdown,"{'trend': 73.0, 'momentum': 80.9, 'flow': 22.0, 'volatility': 23, 'structure': 15.0, 'momentum_quality': 100, 'insider': 50.0}",-1.5,4.4460586708154,0.16870001,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),False,하락,상단,혼합,5.0,5.0,,,0.68397003,-0.64468,-2311044352.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -7.0% (반등?)', 'cls': 'neutral'}, {'text': '🔴 영업손실(-64%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🚨 공매도 비중 주의 (16.87%)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 49, 'wyckoff': 10, 'stochastic': 48.480524305289535, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 80.5, 'base_tech': np.float64(42.8)}",+0.00%,0.5,0,0,False,False
GOOGL,Alphabet Inc.,$397.71,397.7099914550781,-0.84,55.0,68.5,False,False,False,71.1,Markup,"{'trend': 100, 'momentum': 82.2, 'flow': 42.0, 'volatility': 43, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",4.0,-5.088925229716983,0.012999999,Core Holding,매수 우위 (안정적 상승 추세 안착),True,하락,상단,정배열,6.6,0.0,0.812,0.218,0.60368,0.36121,27472750592.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}]","{'mfc': 68, 'wyckoff': 80, 'stochastic': 60.97968858758154, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 87.7, 'base_tech': np.float64(63.7)}",N/A,,0,0,False,False
GOOG,Alphabet Inc.,$393.88,393.8800048828125,-0.83,54.9,68.6,False,False,False,70.3,Markup,"{'trend': 100, 'momentum': 82.6, 'flow': 42.0, 'volatility': 43, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",4.0,-6.016730311687305,0.0,Core Holding,매수 우위 (안정적 상승 추세 안착),True,하락,상단,정배열,6.4,0.0,0.812,0.218,0.60368,0.36121,27472750592.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}]","{'mfc': 69, 'wyckoff': 80, 'stochastic': 60.35136720639354, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 88.3, 'base_tech': np.float64(63.7)}",N/A,,0,0,False,False
EOSE,"Eos Energy Enterprises, Inc.",$7.88,7.879000186920166,-3.56,54.2,54.9,False,False,False,57.7,Accumulation,"{'trend': 61.0, 'momentum': 79.8, 'flow': 37.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",-3.0,3.3117736353779237,0.3031,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,상승,상단,혼합,9.3,5.0,32.621,4.447,-1.01877,-1.3911,-281868256.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -3.6% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (30.31%)', 'cls': 'negative'}]","{'mfc': 55, 'wyckoff': 100, 'stochastic': 33.22979960988693, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(65.2)}",N/A,,0,0,False,False
AVGO,Broadcom Inc.,$423.43,423.43499755859375,-3.72,53.9,67.8,False,False,False,57.9,Markup,"{'trend': 100, 'momentum': 64.8, 'flow': 42.0, 'volatility': 73, 'structure': 80.0, 'momentum_quality': 71.9, 'insider': 50.0}",2.0,-4.4141760832677175,0.011,Core Holding,매수 우위 (안정적 상승 추세 안착),True,하락,상단,정배열,1.2,5.0,0.335,0.295,0.76725996,0.44943002,25503750144.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -3.7% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}]","{'mfc': 68, 'wyckoff': 80, 'stochastic': 56.16814632643642, 'obv': 25, 'bollinger': 0, 'momentum_quality': 71.9, 'regime_score': 50, 'rr_score': 80.5, 'base_tech': np.float64(58.7)}",N/A,,0,0,False,False
ONDS,Ondas Inc,$11.15,11.145000457763672,-0.58,53.7,60.0,False,False,False,60.1,Markup,"{'trend': 50.0, 'momentum': 66.5, 'flow': 74.0, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 98.2, 'insider': 50.0}",-3.0,0.022355818040191103,0.3396,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,데드크로스 진행,10.9,0.0,,6.292,0.39731,-0.63136,11973375.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-63%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (33.96%)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 60, 'wyckoff': 80, 'stochastic': 96.85444714633343, 'obv': 75, 'bollinger': 0, 'momentum_quality': 98.2, 'regime_score': 50, 'rr_score': 65.4, 'base_tech': np.float64(70.8)}",+0.00%,0.5,0,0,False,False
AR,Antero Resources Corporation,$37.58,37.584999084472656,1.36,53.4,60.8,False,False,False,48.1,Markup,"{'trend': 35.0, 'momentum': 56.1, 'flow': 82.0, 'volatility': 73, 'structure': 80.0, 'momentum_quality': 22.1, 'insider': 50.0}",2.0,-8.457276699160062,0.0317,Core Holding,매수 우위 (안정적 상승 추세 안착),True,상승,하단,혼합,-0.4,0.0,1.574,0.343,0.67232,0.36523998,635028352.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 61, 'wyckoff': 80, 'stochastic': 68.72656473759221, 'obv': 75, 'bollinger': 100, 'momentum_quality': 22.1, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(64.2)}",N/A,,0,0,False,False
RIVN,"Rivian Automotive, Inc.",$14.02,14.015000343322754,-3.48,53.2,24.5,False,False,False,37.8,Markdown,"{'trend': 5, 'momentum': 43.4, 'flow': 7.0, 'volatility': 28, 'structure': 30.0, 'momentum_quality': 3.5, 'insider': 50.0}",0.0,-0.36885027086389544,0.1409,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단,역배열,-9.1,5.0,,0.114,0.01031,-0.63794,-1302749952.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -3.5% (반등?)', 'cls': 'neutral'}, {'text': '🔴 영업손실(-64%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'RSI 상승 다이버전스', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (14.09%)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 24, 'wyckoff': 10, 'stochastic': 58.39180118402495, 'obv': 25, 'bollinger': 100, 'momentum_quality': 3.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(28.9)}",+0.00%,0.5,0,0,False,False
NVO,Novo Nordisk A/S,$44.85,44.84989929199219,-2.07,53.2,66.5,False,False,False,60.6,Accumulation,"{'trend': 68.0, 'momentum': 78.0, 'flow': 70.0, 'volatility': 53, 'structure': 50.0, 'momentum_quality': 100, 'insider': 50.0}",8.0,-29.765159903381278,0.0044,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,상승,상단,혼합,3.6,5.0,0.672,0.24,0.83195996,0.61574,-12039249920.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -2.1% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-29.8%)', 'cls': 'positive'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}]","{'mfc': 66, 'wyckoff': 100, 'stochastic': 31.421129909599088, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 96.5, 'base_tech': np.float64(69.0)}",N/A,,0,0,False,False
HTFL,"Heartflow, Inc.",$29.34,29.34000015258789,-9.0,52.4,54.2,False,False,False,49.5,Accumulation,"{'trend': 40.0, 'momentum': 60.0, 'flow': 75.0, 'volatility': 43, 'structure': 65.0, 'momentum_quality': 33.6, 'insider': 50.0}",8.0,-27.49299540035171,0.0734,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),True,상승,하단,데드크로스 진행,-3.5,5.0,,0.405,0.76802003,-0.36129,-30882376.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -9.0% (반등?)', 'cls': 'neutral'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-36%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-27.5%)', 'cls': 'positive'}]","{'mfc': 54, 'wyckoff': 100, 'stochastic': 75.09564167836258, 'obv': 75, 'bollinger': 100, 'momentum_quality': 33.6, 'regime_score': 50, 'rr_score': 84.6, 'base_tech': np.float64(68.0)}",N/A,,0,0,False,False
LASR,"nLIGHT, Inc.",$74.41,74.41000366210938,-8.51,52.2,61.1,False,False,False,52.7,Accumulation,"{'trend': 100, 'momentum': 74.8, 'flow': 22.0, 'volatility': 23, 'structure': 75.0, 'momentum_quality': 92.2, 'insider': 50.0}",0.0,1.5791676177432854,0.0533,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,하락,상단,정배열,1.9,5.0,,0.552,0.31285,-0.00529,24213000.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -8.5% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}]","{'mfc': 61, 'wyckoff': 100, 'stochastic': 23.521369390012694, 'obv': 25, 'bollinger': 0, 'momentum_quality': 92.2, 'regime_score': 50, 'rr_score': 66.6, 'base_tech': np.float64(59.0)}",N/A,,0,0,False,False
FUN,Six Flags Entertainment Corpora,$21.05,21.045000076293945,4.81,51.7,64.7,False,False,False,58.0,Accumulation,"{'trend': 100, 'momentum': 89.5, 'flow': 17.0, 'volatility': 43, 'structure': 75.0, 'momentum_quality': 98.2, 'insider': 50.0}",0.5,-6.569033656203166,0.2235,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),True,하락,상단,정배열,9.0,10.0,,0.117,0.37351,-1.07783,84809624.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚡ 갭업 +4.8%', 'cls': 'positive'}, {'text': '🔴 영업손실(-108%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (22.35%)', 'cls': 'negative'}]","{'mfc': 65, 'wyckoff': 100, 'stochastic': 68.14586265381978, 'obv': 25, 'bollinger': 0, 'momentum_quality': 98.2, 'regime_score': 50, 'rr_score': 73.5, 'base_tech': np.float64(66.6)}",N/A,,0,0,False,False
LUNR,"Intuitive Machines, Inc.",$33.96,33.959999084472656,-7.01,51.3,66.6,False,False,False,64.9,Markup,"{'trend': 100, 'momentum': 59.5, 'flow': 77.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 92.2, 'insider': 50.0}",3.5,-12.290243779160406,0.21440001,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,20.2,5.0,,1.987,0.096990004,-0.20993,-15817375.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -7.0% (반등?)', 'cls': 'neutral'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-21%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (21.44%)', 'cls': 'negative'}, {'text': '🔥 숏커버 (-12.3%)', 'cls': 'positive'}]","{'mfc': 67, 'wyckoff': 80, 'stochastic': 45.279694519341476, 'obv': 75, 'bollinger': 0, 'momentum_quality': 92.2, 'regime_score': 50, 'rr_score': 71.4, 'base_tech': np.float64(66.0)}",N/A,,0,0,False,False
YMM,Full Truck Alliance Co. Ltd.,$8.71,8.710000038146973,-2.79,50.7,52.1,False,False,False,49.3,Markdown,"{'trend': 53.0, 'momentum': 70.8, 'flow': 30.0, 'volatility': 73, 'structure': 15.0, 'momentum_quality': 65.0, 'insider': 60.0}",7.0,-14.964319840335676,0.0176,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),False,하락,하단,혼합,-0.6,5.0,0.769,0.006,0.85574996,0.32197,3187026688.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.8% (반등?)', 'cls': 'neutral'}, {'text': '🔥 숏커버 (-15.0%)', 'cls': 'positive'}]","{'mfc': 52, 'wyckoff': 10, 'stochastic': 42.217578539774614, 'obv': 25, 'bollinger': 100, 'momentum_quality': 65.0, 'regime_score': 50, 'rr_score': 85.8, 'base_tech': np.float64(45.9)}",N/A,,0,0,False,False
ARX,Accelerant Holdings,$15.81,15.805000305175781,8.18,50.5,62.1,False,False,False,65.5,Markup,"{'trend': 65.0, 'momentum': 68.6, 'flow': 59.0, 'volatility': 33, 'structure': 65.0, 'momentum_quality': 98.2, 'insider': 50.0}",-5.0,11.172306530283128,0.061,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,혼합,14.7,10.0,,0.672,0.64544,0.02342,-1898249984.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +8.2%', 'cls': 'positive'}, {'text': '🔄 MACD 반전', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🎯 시그널 컨플루언스 (3)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +11.2%)', 'cls': 'negative'}]","{'mfc': 62, 'wyckoff': 80, 'stochastic': 100, 'obv': 75, 'bollinger': 0, 'momentum_quality': 98.2, 'regime_score': 50, 'rr_score': 59.4, 'base_tech': np.float64(71.9)}",N/A,,0,0,False,False
HST,"Host Hotels & Resorts, Inc.",$21.21,21.209999084472656,-1.53,50.3,61.2,False,False,False,53.4,Accumulation,"{'trend': 100, 'momentum': 54.2, 'flow': 2.0, 'volatility': 93, 'structure': 75.0, 'momentum_quality': 61.1, 'insider': 50.0}",0.0,-4.237634359761655,0.0626,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,하락,하단,정배열,-0.4,0.0,0.992,0.028,0.28978002,0.19163,1190875008.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': 'Squeeze 대기', 'cls': 'neutral'}]","{'mfc': 61, 'wyckoff': 100, 'stochastic': 27.843885308826444, 'obv': 25, 'bollinger': 100, 'momentum_quality': 61.1, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(62.9)}",N/A,,0,0,False,False
