ticker,name,price,close_raw,change_pct,rec_score,mfc_score,low_float,short_squeeze,ai_momentum,rsi,phase,mfc_breakdown,short_interest_adj,short_interest_change,short_interest_ratio,rating,advice_short,stoch_golden,obv_trend,bollinger,ma_alignment,deviation_pct,scalping_bonus,adl_trend,adl_val,eps_growth,revenue_growth,gross_margin,operating_margin,free_cashflow,tags,factors,ai_prediction,ai_confidence,gap_pct,volume_surge,volume_surge_projected,near_52w_high,premarket_active
PBR,Petroleo Brasileiro S.A. Petrob,$20.41,20.40999984741211,-1.4,32.0,65.2,False,False,False,48.7,Markup,"{'trend': 50.0, 'momentum': 55.9, 'flow': 95.0, 'volatility': 73, 'structure': 80.0, 'momentum_quality': 29.1, 'insider': 50.0}",-3.0,16.033451023742742,0.0,Core Holding,매수 우위 (안정적 상승 추세 안착),True,상승,하단,데드크로스 진행,-2.4,0.0,상승,346263950.74431133,-0.072,0.004,0.47359002,0.31947002,82932752384.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +16.0%)', 'cls': 'negative'}]","{'mfc': 65, 'wyckoff': 80, 'stochastic': 74.02675516888816, 'obv': 75, 'bollinger': 100, 'momentum_quality': 29.1, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(67.5)}",N/A,,0,0,0,False,False
SNDK,Sandisk Corporation,$1383.29,1383.2900390625,3.77,31.2,65.7,False,False,False,62.0,Markup,"{'trend': 100, 'momentum': 60.2, 'flow': 57.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",-8.0,34.27736519840828,0.1141,Core Holding,매수 우위 (안정적 상승 추세 안착),False,하락,상단,정배열,9.6,10.0,상승,276938887.36420757,,2.51,0.56038,0.69983,2259500032.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +3.8%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🚨 공매도 비중 주의 (11.41%)', 'cls': 'negative'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +34.3%)', 'cls': 'negative'}]","{'mfc': 66, 'wyckoff': 80, 'stochastic': 40.73090339856114, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 87.6, 'base_tech': np.float64(60.3)}",N/A,,0,0,0,False,False
VRNS,"Varonis Systems, Inc.",$29.77,29.770000457763672,3.44,30.7,72.8,False,False,False,69.5,Markup,"{'trend': 80.0, 'momentum': 94.1, 'flow': 79.0, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",-8.0,26.546920360644418,0.0776,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,혼합,10.1,10.0,상승,9554433.386067085,,0.269,0.78110003,-0.25693,179435120.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +3.4%', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-26%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +26.5%)', 'cls': 'negative'}]","{'mfc': 73, 'wyckoff': 80, 'stochastic': 78.71268867641078, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 57.0, 'base_tech': np.float64(73.3)}",N/A,,0,0,0,False,False
NEM,Newmont Corporation,$105.09,105.08999633789062,-4.33,30.6,33.1,False,False,False,40.3,Markdown,"{'trend': 40.0, 'momentum': 34.3, 'flow': 11.0, 'volatility': 48, 'structure': 15.0, 'momentum_quality': 17.7, 'insider': 50.0}",4.0,-5.274754107778292,0.0185,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,혼합,-7.0,5.0,하락,99824119.68835463,0.725,0.458,0.67356,0.61379004,9804874752.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -4.3% (반등?)', 'cls': 'neutral'}]","{'mfc': 33, 'wyckoff': 10, 'stochastic': 0, 'obv': 25, 'bollinger': 100, 'momentum_quality': 17.7, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(27.0)}",N/A,,0,0,0,False,False
OWL,Blue Owl Capital Inc.,$9.43,9.430000305175781,-0.63,30.5,40.3,False,False,False,47.8,Markdown,"{'trend': 23.0, 'momentum': 46.1, 'flow': 56.0, 'volatility': 53, 'structure': 15.0, 'momentum_quality': 21.5, 'insider': 50.0}",-1.5,1.4027461057007249,0.204,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),False,상승,하단,데드크로스 진행,-1.7,0.0,하락,-92350953.66221234,1.092,0.103,0.58641,0.28179002,1433016576.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (20.40%)', 'cls': 'negative'}]","{'mfc': 40, 'wyckoff': 10, 'stochastic': 32.068027356482546, 'obv': 75, 'bollinger': 100, 'momentum_quality': 21.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(40.0)}",N/A,,0,0,0,False,False
WRBY,Warby Parker Inc.,$25.51,25.510000228881836,-10.96,30.3,49.3,False,False,False,50.7,Markdown,"{'trend': 73.0, 'momentum': 72.6, 'flow': 27.0, 'volatility': 23, 'structure': 15.0, 'momentum_quality': 100, 'insider': 50.0}",0.0,-0.7837698685703564,0.1244,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),False,하락,상단,혼합,1.9,13.0,하락,19577348.468292426,-0.085,0.083,0.53408,0.009509999,32268876.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -11.0% (반등?)', 'cls': 'neutral'}, {'text': '🔥 거래량 3.5x', 'cls': 'positive'}, {'text': '거래량 폭발', 'cls': 'neutral'}, {'text': '🚨 공매도 비중 주의 (12.44%)', 'cls': 'negative'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}]","{'mfc': 49, 'wyckoff': 10, 'stochastic': 28.16932303923636, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 67.4, 'base_tech': np.float64(40.4)}",N/A,,0,0,0,False,False
GCTS,"GCT Semiconductor Holding, Inc.",$2.80,2.799999952316284,8.53,30.1,69.0,False,False,False,82.9,Markup,"{'trend': 100, 'momentum': 54.7, 'flow': 100, 'volatility': 3, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,-9.046562265754373,0.049099997,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,75.3,10.0,상승,-83115780.23756987,,2.871,-0.22331,-3.19375,-16696625.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +8.5%', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-319%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '⚠️ 이격도 과다', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 69, 'wyckoff': 80, 'stochastic': 100, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 40, 'rr_score': 51.9, 'base_tech': np.float64(74.6)}",N/A,,0,0,0,False,False
BTG,B2Gold Corp,$4.62,4.619999885559082,-1.7,29.7,43.7,False,False,False,44.6,Distribution,"{'trend': 73.0, 'momentum': 45.6, 'flow': 0, 'volatility': 23, 'structure': 30.0, 'momentum_quality': 83.2, 'insider': 50.0}",2.0,1.45465123901802,0.0,Underweight,매도 우위 (투매 경고 - 강한 하방 압력),False,하락,하단,골든크로스 진행,-3.4,0.0,하락,-36067863.99642809,2.472,1.177,0.65495,0.44984,718971520.0,"[{'text': '분산 경고', 'cls': 'negative'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}]","{'mfc': 44, 'wyckoff': 30, 'stochastic': 13.888887942783477, 'obv': 25, 'bollinger': 100, 'momentum_quality': 83.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(45.8)}",N/A,,0,0,0,False,False
STKE,Sol Strategies Inc.,$1.84,1.840000033378601,5.75,29.1,59.0,False,False,False,56.8,Accumulation,"{'trend': 80.0, 'momentum': 77.0, 'flow': 36.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,-2.1926153273809526,0.004,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),False,하락,상단,혼합,12.0,10.0,하락,-2458365.8917268473,,,,1.39407,87234456.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚡ 갭업 +5.7%', 'cls': 'positive'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}]","{'mfc': 59, 'wyckoff': 100, 'stochastic': 18.312460323648683, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 84.3, 'base_tech': np.float64(58.8)}",N/A,,0,0,0,False,False
NIO,NIO Inc.,$5.74,5.739999771118164,-2.38,28.6,29.4,False,False,False,42.0,Markdown,"{'trend': 33.0, 'momentum': 36.6, 'flow': 5.0, 'volatility': 48, 'structure': 15.0, 'momentum_quality': 23.3, 'insider': 50.0}",2.0,-8.283132649554483,0.070300005,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,데드크로스 진행,-6.3,5.0,하락,-870159639.7100682,,0.759,0.1362,0.01476,-1905713792.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.4% (반등?)', 'cls': 'neutral'}]","{'mfc': 29, 'wyckoff': 10, 'stochastic': 3.7036944809278225, 'obv': 25, 'bollinger': 100, 'momentum_quality': 23.3, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(27.0)}",N/A,,0,0,0,False,False
BB,BlackBerry Limited,$6.21,6.210000038146973,-2.66,28.6,63.9,False,False,False,69.6,Markup,"{'trend': 100, 'momentum': 69.5, 'flow': 41.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",-5.0,15.694070072018048,0.0542,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,정배열,7.4,5.0,하락,-64577640.1243397,,0.101,0.76161003,0.17372,43762500.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -2.7% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +15.7%)', 'cls': 'negative'}]","{'mfc': 64, 'wyckoff': 80, 'stochastic': 52.39642077316802, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 74.7, 'base_tech': np.float64(67.1)}",N/A,,0,0,0,False,False
AMT,American Tower Corporation (REI,$183.00,183.0,3.23,28.6,69.7,False,False,False,58.0,Markup,"{'trend': 65.0, 'momentum': 71.8, 'flow': 96.0, 'volatility': 73, 'structure': 80.0, 'momentum_quality': 48.4, 'insider': 50.0}",-3.0,15.23359071008625,0.0199,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,혼합,2.9,10.0,상승,18663513.69454114,0.759,0.068,0.73964,0.45907003,4614362624.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +3.2%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🎯 시그널 컨플루언스 (3)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': 'Squeeze 대기', 'cls': 'neutral'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +15.2%)', 'cls': 'negative'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}]","{'mfc': 70, 'wyckoff': 80, 'stochastic': 100, 'obv': 75, 'bollinger': 0, 'momentum_quality': 48.4, 'regime_score': 50, 'rr_score': 81.5, 'base_tech': np.float64(67.1)}",N/A,,0,0,0,False,False
DG,Dollar General Corporation,$103.48,103.4800033569336,-2.59,28.5,35.0,False,False,False,34.4,Markdown,"{'trend': 5, 'momentum': 41.7, 'flow': 39.0, 'volatility': 48, 'structure': 30.0, 'momentum_quality': 25.2, 'insider': 50.0}",5.0,-10.537621706139957,0.041199997,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단,역배열,-7.9,5.0,상승,9616639.493110105,1.229,0.059,0.30661,0.0608,2162651648.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.6% (반등?)', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'RSI 상승 다이버전스', 'cls': 'positive'}, {'text': '🔥 숏커버 (-10.5%)', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}]","{'mfc': 35, 'wyckoff': 10, 'stochastic': 56.13938065081476, 'obv': 25, 'bollinger': 100, 'momentum_quality': 25.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(35.6)}",N/A,,0,0,0,False,False
WULF,TeraWulf Inc.,$21.34,21.34000015258789,0.95,27.9,68.8,False,False,False,50.1,Markup,"{'trend': 100, 'momentum': 50.8, 'flow': 92.0, 'volatility': 43, 'structure': 80.0, 'momentum_quality': 58.6, 'insider': 50.0}",-5.0,7.058810060920987,0.25190002,Core Holding,매수 우위 (안정적 상승 추세 안착),False,상승,하단,정배열,-3.7,0.0,상승,253473038.87289843,,-0.011,0.64018995,-3.6618,-284243616.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔴 영업손실(-366%)', 'cls': 'negative'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (25.19%)', 'cls': 'negative'}]","{'mfc': 69, 'wyckoff': 80, 'stochastic': 15.522107479065795, 'obv': 75, 'bollinger': 100, 'momentum_quality': 58.6, 'regime_score': 50, 'rr_score': 86.0, 'base_tech': np.float64(66.1)}",N/A,,0,0,0,False,False
JOBY,"Joby Aviation, Inc.",$10.00,10.0,-3.38,27.2,59.7,False,False,False,52.6,Accumulation,"{'trend': 68.0, 'momentum': 72.1, 'flow': 57.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",-2.0,6.114966148438162,0.14029999,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),False,하락,상단,혼합,3.2,5.0,상승,-17625736.21646524,,,0.38032,-9.63375,-380630368.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -3.4% (반등?)', 'cls': 'neutral'}, {'text': '🔴 영업손실(-963%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🚨 공매도 비중 주의 (14.03%)', 'cls': 'negative'}]","{'mfc': 60, 'wyckoff': 100, 'stochastic': 27.78644757043576, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 63.2, 'base_tech': np.float64(60.2)}",N/A,,0,0,0,False,False
HAS,HAS,$97.18,97.18000030517578,3.69,27.1,60.4,False,False,False,56.0,Markup,"{'trend': 50.0, 'momentum': 65.2, 'flow': 44.0, 'volatility': 93, 'structure': 80.0, 'momentum_quality': 52.4, 'insider': 50.0}",-8.0,33.660180886412284,0.059899997,Core Holding,매수 우위 (안정적 상승 추세 안착),True,상승,상단,데드크로스 진행,2.1,10.0,하락,6277943.488102792,1.012,0.127,0.63655,0.27583998,547924992.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +3.7%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🎯 시그널 컨플루언스 (3)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': 'Squeeze 대기', 'cls': 'neutral'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +33.7%)', 'cls': 'negative'}]","{'mfc': 60, 'wyckoff': 80, 'stochastic': 64.13689462506227, 'obv': 75, 'bollinger': 0, 'momentum_quality': 52.4, 'regime_score': 50, 'rr_score': 70.2, 'base_tech': np.float64(60.1)}",N/A,,0,0,0,False,False
AYA,Aya Gold & Silver Inc.,$16.52,16.520000457763672,-10.7,26.4,43.4,False,False,False,41.4,Markdown,"{'trend': 100, 'momentum': 34.6, 'flow': 28.0, 'volatility': 18, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",2.0,,0.0,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),False,하락,하단,정배열,-10.3,5.0,하락,-514803.0918871093,5.974,2.466,0.5487,0.66156995,38012248.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -10.7% (반등?)', 'cls': 'neutral'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}]","{'mfc': 43, 'wyckoff': 10, 'stochastic': 0, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(28.0)}",N/A,,0,0,0,False,False
TJX,TJX,$150.68,150.67999267578125,0.29,26.4,55.9,False,False,False,42.6,Accumulation,"{'trend': 55.0, 'momentum': 52.1, 'flow': 48.0, 'volatility': 83, 'structure': 65.0, 'momentum_quality': 30.0, 'insider': 50.0}",-3.0,18.74484182945393,0.0137,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),True,상승,하단,혼합,-1.7,0.0,하락,9365448.12120978,0.268,0.085,0.30963,0.13267,3892000000.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +18.7%)', 'cls': 'negative'}]","{'mfc': 56, 'wyckoff': 100, 'stochastic': 74.16203656487397, 'obv': 75, 'bollinger': 100, 'momentum_quality': 30.0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(68.0)}",N/A,,0,0,0,False,False
BFLY,"Butterfly Network, Inc.",$4.10,4.099999904632568,6.77,25.5,38.4,False,False,False,43.6,Markdown,"{'trend': 45.0, 'momentum': 46.2, 'flow': 47.0, 'volatility': 23, 'structure': 15.0, 'momentum_quality': 3.5, 'insider': 50.0}",0.0,-3.688402134545627,0.1182,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),True,상승,하단,데드크로스 진행,-11.4,10.0,하락,50285931.96140226,,0.25,0.66112,-0.50841,8860375.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '⚡ 갭업 +6.8%', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-51%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (11.82%)', 'cls': 'negative'}]","{'mfc': 38, 'wyckoff': 10, 'stochastic': 55.55268561205721, 'obv': 75, 'bollinger': 100, 'momentum_quality': 3.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(39.4)}",N/A,,0,0,0,False,False
NN,NextNav Inc.,$22.82,22.81999969482422,5.7,25.2,73.3,False,False,False,66.4,Markup,"{'trend': 100, 'momentum': 72.9, 'flow': 100, 'volatility': 13, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",-1.5,0.7823909715543529,0.183,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,17.6,10.0,상승,31889939.103070974,,-0.353,-1.01762,-19.13869,-19809124.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +5.7%', 'cls': 'positive'}, {'text': '🚨 매출 강하락(-35%)', 'cls': 'negative'}, {'text': '🔴 영업손실(-1914%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (18.30%)', 'cls': 'negative'}]","{'mfc': 73, 'wyckoff': 80, 'stochastic': 46.59520208010715, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 74.8, 'base_tech': np.float64(69.6)}",N/A,,0,0,0,False,False
TEAD,Teads Holding Co.,$1.15,1.149999976158142,7.48,25.1,70.6,False,False,False,64.6,Markup,"{'trend': 100, 'momentum': 66.6, 'flow': 100, 'volatility': 3, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",5.0,-10.70367529443362,0.1389,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,정배열,23.2,10.0,상승,-68871365.38089049,,-0.071,0.33593,-0.07075,-10316250.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +7.5%', 'cls': 'positive'}, {'text': '⚠️ 매출 감소(-7%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (13.89%)', 'cls': 'negative'}, {'text': '🔥 숏커버 (-10.7%)', 'cls': 'positive'}]","{'mfc': 71, 'wyckoff': 80, 'stochastic': 84.72872935679027, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 41.1, 'base_tech': np.float64(73.3)}",N/A,,0,0,0,False,False
ITUB,Itau Unibanco Banco Holding SA,$7.68,7.679999828338623,-2.66,24.8,34.5,False,False,False,34.0,Markdown,"{'trend': 55.0, 'momentum': 31.2, 'flow': 3.0, 'volatility': 48, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",2.0,-4.211181753029838,0.003,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,혼합,-8.5,5.0,하락,-207163199.3322626,0.107,-0.021,,0.33075002,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.7% (반등?)', 'cls': 'neutral'}]","{'mfc': 34, 'wyckoff': 10, 'stochastic': 41.026113860387014, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(29.8)}",N/A,,0,0,0,False,False
HIMS,"Hims & Hers Health, Inc.",$22.44,22.440000534057617,0.67,24.3,38.8,False,False,False,41.5,Markdown,"{'trend': 30.0, 'momentum': 35.7, 'flow': 76.0, 'volatility': 18, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",2.0,-11.490723799237124,0.32919997,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,상승,하단,데드크로스 진행,-15.7,0.0,상승,-117613647.0677659,,0.038,0.72919,-0.07897,174305120.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (32.92%)', 'cls': 'negative'}, {'text': '🔥 숏커버 (-11.5%)', 'cls': 'positive'}]","{'mfc': 39, 'wyckoff': 10, 'stochastic': 45.887398817803025, 'obv': 75, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(37.9)}",N/A,,0,0,0,False,False
KGC,Kinross Gold Corporation,$27.44,27.440000534057617,-3.75,23.5,31.8,False,False,False,34.2,Markdown,"{'trend': 40.0, 'momentum': 28.0, 'flow': 3.0, 'volatility': 48, 'structure': 15.0, 'momentum_quality': 21.9, 'insider': 50.0}",2.0,-3.7561546843472744,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단 이탈,혼합,-10.1,5.0,하락,59296247.329331264,1.291,0.608,0.68721,0.55086,2846512384.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -3.8% (반등?)', 'cls': 'neutral'}]","{'mfc': 32, 'wyckoff': 10, 'stochastic': 7.7907217111637195, 'obv': 25, 'bollinger': 100, 'momentum_quality': 21.9, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(28.1)}",N/A,,0,0,0,False,False
HSAI,Hesai Group,$20.02,20.024999618530273,-9.02,23.1,41.2,False,False,False,40.1,Markdown,"{'trend': 55.0, 'momentum': 31.1, 'flow': 43.0, 'volatility': 38, 'structure': 15.0, 'momentum_quality': 11.1, 'insider': 50.0}",0.0,-4.75300746260875,0.0423,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단 이탈,골든크로스 진행,-9.4,13.0,상승,-846628.9067648833,,0.296,0.41217,-0.01258,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -9.0% (반등?)', 'cls': 'neutral'}, {'text': '🔥 거래량 2.6x', 'cls': 'positive'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}, {'text': '거래량 폭발', 'cls': 'neutral'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}]","{'mfc': 41, 'wyckoff': 10, 'stochastic': 0, 'obv': 25, 'bollinger': 100, 'momentum_quality': 11.1, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(28.9)}",N/A,,0,0,0,False,False
ORC,"Orchid Island Capital, Inc.",$6.73,6.730000019073486,-1.03,23.1,28.8,False,False,False,39.1,Markdown,"{'trend': 5, 'momentum': 38.1, 'flow': 5.0, 'volatility': 88, 'structure': 15.0, 'momentum_quality': 11.2, 'insider': 50.0}",0.0,0.0013162246071480868,0.0941,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단 이탈,역배열,-3.0,0.0,하락,-51627805.866479106,,,0.96969,1.58903,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': 'Squeeze 대기', 'cls': 'neutral'}]","{'mfc': 29, 'wyckoff': 10, 'stochastic': 35.592035477074496, 'obv': 25, 'bollinger': 100, 'momentum_quality': 11.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(28.8)}",N/A,,0,0,0,False,False
