ticker,name,price,close_raw,change_pct,rec_score,mfc_score,low_float,short_squeeze,ai_momentum,rsi,phase,mfc_breakdown,short_interest_adj,short_interest_change,short_interest_ratio,rating,advice_short,stoch_golden,obv_trend,bollinger,ma_alignment,deviation_pct,scalping_bonus,eps_growth,revenue_growth,gross_margin,operating_margin,free_cashflow,tags,factors,ai_prediction,ai_confidence,gap_pct,volume_surge,near_52w_high,premarket_active
MTCH,"Match Group, Inc.",$36.02,36.02000045776367,0.39,59.4,62.0,False,False,False,52.8,Accumulation,"{'trend': 45.0, 'momentum': 57.8, 'flow': 82.0, 'volatility': 73, 'structure': 65.0, 'momentum_quality': 33.8, 'insider': 50.0}",5.0,-13.831776207785824,0.0497,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),True,상승,하단,데드크로스 진행,-1.7,0.0,0.419,0.039,0.73877996,0.27365,805149184.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-13.8%)', 'cls': 'positive'}]","{'mfc': 62, 'wyckoff': 100, 'stochastic': 52.40084255751774, 'obv': 75, 'bollinger': 100, 'momentum_quality': 33.8, 'regime_score': 50, 'rr_score': 85.3, 'base_tech': np.float64(68.1)}",N/A,,0,0,False,False
TIC,"TIC Solutions, Inc.",$9.44,9.4350004196167,4.83,58.9,53.9,False,False,False,58.0,Accumulation,"{'trend': 30.0, 'momentum': 66.0, 'flow': 50.0, 'volatility': 53, 'structure': 65.0, 'momentum_quality': 75.9, 'insider': 50.0}",0.0,4.196328033451902,0.0923,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",True,상승,상단,데드크로스 진행,2.2,10.0,,1.084,0.31780002,-0.00894,-23110250.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚡ 갭업 +4.8%', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 54, 'wyckoff': 100, 'stochastic': 63.37299589276073, 'obv': 75, 'bollinger': 0, 'momentum_quality': 75.9, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(64.9)}",N/A,,0,0,False,False
F,Ford Motor Company,$12.81,12.8100004196167,-1.69,58.8,70.6,False,False,False,53.6,Markup,"{'trend': 73.0, 'momentum': 70.9, 'flow': 82.0, 'volatility': 53, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",7.0,-18.73803507159813,0.0,Core Holding,매수 우위 (안정적 상승 추세 안착),False,상승,상단,혼합,3.5,0.0,4.41,0.064,0.07064,0.05743,-2247500032.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-18.7%)', 'cls': 'positive'}]","{'mfc': 71, 'wyckoff': 80, 'stochastic': 13.66292985026439, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 94.4, 'base_tech': np.float64(64.7)}",N/A,,0,0,False,False
PBR-A,Petroleo Brasileiro S.A. Petrob,$18.38,18.3799991607666,-1.39,58.3,61.5,False,False,False,47.1,Accumulation,"{'trend': 50.0, 'momentum': 53.5, 'flow': 82.0, 'volatility': 83, 'structure': 65.0, 'momentum_quality': 29.5, 'insider': 45.0}",4.0,-7.212587793379129,0.0125,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),True,상승,하단,데드크로스 진행,-3.0,0.0,-0.072,0.004,0.47359002,0.31947002,82932752384.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 62, 'wyckoff': 100, 'stochastic': 68.39825797286133, 'obv': 75, 'bollinger': 100, 'momentum_quality': 29.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(69.2)}",N/A,,0,0,False,False
AS,AS,$34.90,34.89500045776367,5.26,58.2,52.3,False,False,False,51.2,Accumulation,"{'trend': 28.0, 'momentum': 63.0, 'flow': 53.0, 'volatility': 73, 'structure': 65.0, 'momentum_quality': 26.8, 'insider': 50.0}",2.0,-7.291992759803464,0.0769,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",True,상승,상단,데드크로스 진행,0.2,10.0,7.539,0.285,0.57633,0.10842,533637504.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚡ 갭업 +5.3%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 52, 'wyckoff': 100, 'stochastic': 70.2757579454106, 'obv': 75, 'bollinger': 0, 'momentum_quality': 26.8, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(57.8)}",N/A,,0,0,False,False
AAPL,Apple Inc.,$299.02,299.0198974609375,0.4,57.2,69.0,False,False,False,72.5,Accumulation,"{'trend': 90.0, 'momentum': 70.8, 'flow': 82.0, 'volatility': 43, 'structure': 50.0, 'momentum_quality': 100, 'insider': 50.0}",0.0,6.234842584697652,0.0092,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,상승,상단,혼합,5.2,0.0,0.194,0.166,0.47862,0.32275,101090746368.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 69, 'wyckoff': 100, 'stochastic': 45.08176454996246, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 72.5, 'base_tech': np.float64(71.6)}",N/A,,0,0,False,False
CRM,"Salesforce, Inc.",$187.15,187.14999389648438,4.27,56.9,60.4,False,False,False,56.1,Markup,"{'trend': 8.0, 'momentum': 85.9, 'flow': 82.0, 'volatility': 53, 'structure': 80.0, 'momentum_quality': 71.9, 'insider': 50.0}",5.0,-10.491390671234292,0.098500006,Core Holding,매수 우위 (안정적 상승 추세 안착),True,상승,상단,역배열,4.3,10.0,0.138,0.121,0.77676004,0.19239001,16366999552.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +4.3%', 'cls': 'positive'}, {'text': '🔄 MACD 반전', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🎯 시그널 컨플루언스 (3)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-10.5%)', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}]","{'mfc': 60, 'wyckoff': 80, 'stochastic': 100, 'obv': 75, 'bollinger': 0, 'momentum_quality': 71.9, 'regime_score': 50, 'rr_score': 78.3, 'base_tech': np.float64(67.3)}",N/A,,0,0,False,False
SOFI,"SoFi Technologies, Inc.",$15.26,15.260000228881836,-2.86,56.6,32.9,False,False,False,39.0,Markdown,"{'trend': 5, 'momentum': 46.5, 'flow': 42.0, 'volatility': 28, 'structure': 15.0, 'momentum_quality': 32.7, 'insider': 50.0}",0.0,-2.608000002904568,0.1272,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,상승,하단,역배열,-7.9,5.0,1.344,0.425,0.83507,0.18283,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.9% (반등?)', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (12.72%)', 'cls': 'negative'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 33, 'wyckoff': 10, 'stochastic': 52.2667935099019, 'obv': 75, 'bollinger': 100, 'momentum_quality': 32.7, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(41.5)}",+0.00%,0.5,0,0,False,False
COST,COST,$1086.80,1086.7950439453125,0.96,56.2,76.5,False,False,False,74.0,Markup,"{'trend': 100, 'momentum': 75.1, 'flow': 82.0, 'volatility': 63, 'structure': 80.0, 'momentum_quality': 90.9, 'insider': 50.0}",0.0,6.752688356373667,0.0152,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,6.6,0.0,0.456,0.215,0.12926,0.036730003,6690375168.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 76, 'wyckoff': 80, 'stochastic': 53.56992030487074, 'obv': 75, 'bollinger': 0, 'momentum_quality': 90.9, 'regime_score': 50, 'rr_score': 48.6, 'base_tech': np.float64(70.2)}",N/A,,0,0,False,False
IREN,IREN LIMITED,$47.68,47.68000030517578,-5.51,55.7,43.2,False,False,False,46.7,Markdown,"{'trend': 73.0, 'momentum': 53.0, 'flow': 22.0, 'volatility': 23, 'structure': 15.0, 'momentum_quality': 77.5, 'insider': 50.0}",-1.5,4.4460586708154,0.16870001,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),False,하락,하단,혼합,-8.1,5.0,,,0.68397003,-0.64468,-2311044352.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -5.5% (반등?)', 'cls': 'neutral'}, {'text': '🔴 영업손실(-64%)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (16.87%)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 43, 'wyckoff': 10, 'stochastic': 18.236235287362064, 'obv': 25, 'bollinger': 100, 'momentum_quality': 77.5, 'regime_score': 50, 'rr_score': 95.5, 'base_tech': np.float64(41.7)}",+0.00%,0.5,0,0,False,False
INTC,Intel Corporation,$106.76,106.76000213623047,-1.3,54.9,59.2,False,False,False,60.2,Accumulation,"{'trend': 100, 'momentum': 56.8, 'flow': 34.0, 'volatility': 23, 'structure': 60.0, 'momentum_quality': 100, 'insider': 50.0}",-3.0,16.314317817560713,0.0276,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,하락,상단,정배열,5.0,0.0,,0.072,0.372,0.06879,-8301250048.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +16.3%)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 59, 'wyckoff': 100, 'stochastic': 24.934062717662187, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(59.7)}",+0.00%,0.5,0,0,False,False
GOOGL,Alphabet Inc.,$391.32,391.31500244140625,-1.42,54.3,72.2,False,False,False,65.1,Markup,"{'trend': 100, 'momentum': 59.1, 'flow': 82.0, 'volatility': 63, 'structure': 65.0, 'momentum_quality': 74.3, 'insider': 50.0}",4.0,-5.088925229716983,0.012999999,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,3.3,0.0,0.812,0.218,0.60368,0.36121,27921750016.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 72, 'wyckoff': 80, 'stochastic': 25.34737871899239, 'obv': 75, 'bollinger': 0, 'momentum_quality': 74.3, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(62.9)}",N/A,,0,0,False,False
ZETA,ZETA,$19.35,19.350000381469727,0.83,53.9,64.0,False,False,False,64.6,Markup,"{'trend': 60.0, 'momentum': 63.7, 'flow': 74.0, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 80.3, 'insider': 50.0}",-2.0,7.906346557132727,0.122700006,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,혼합,9.8,0.0,,0.499,0.60145,-0.026300002,254794000.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (12.27%)', 'cls': 'negative'}]","{'mfc': 64, 'wyckoff': 80, 'stochastic': 100, 'obv': 75, 'bollinger': 0, 'momentum_quality': 80.3, 'regime_score': 50, 'rr_score': 52.9, 'base_tech': np.float64(69.8)}",N/A,,0,0,False,False
TSLA,"Tesla, Inc.",$398.30,398.30499267578125,-2.85,53.8,45.3,False,False,False,48.2,Markdown,"{'trend': 73.0, 'momentum': 48.0, 'flow': 26.0, 'volatility': 53, 'structure': 15.0, 'momentum_quality': 66.4, 'insider': 50.0}",-3.0,16.88217049378323,0.023,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),False,하락,하단,혼합,-1.1,5.0,0.166,0.158,0.19065,0.04203,5251999744.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.9% (반등?)', 'cls': 'neutral'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +16.9%)', 'cls': 'negative'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 45, 'wyckoff': 10, 'stochastic': 8.7438513334166, 'obv': 25, 'bollinger': 100, 'momentum_quality': 66.4, 'regime_score': 50, 'rr_score': 92.9, 'base_tech': np.float64(39.7)}",+0.00%,0.5,0,0,False,False
MS,Morgan Stanley,$191.03,191.02999877929688,-0.86,52.7,65.5,False,False,False,56.8,Markup,"{'trend': 65.0, 'momentum': 55.6, 'flow': 70.0, 'volatility': 93, 'structure': 80.0, 'momentum_quality': 50.7, 'insider': 50.0}",7.0,-15.910086118814771,0.0,Core Holding,매수 우위 (안정적 상승 추세 안착),False,상승,상단,혼합,0.2,0.0,0.29,0.163,0.87388,0.40616,,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': 'Squeeze 대기', 'cls': 'neutral'}, {'text': '🔥 숏커버 (-15.9%)', 'cls': 'positive'}]","{'mfc': 66, 'wyckoff': 80, 'stochastic': 26.753633929945817, 'obv': 75, 'bollinger': 0, 'momentum_quality': 50.7, 'regime_score': 50, 'rr_score': 94.7, 'base_tech': np.float64(57.1)}",N/A,,0,0,False,False
MU,"Micron Technology, Inc.",$677.31,677.3099975585938,-0.62,52.3,62.8,False,False,False,59.0,Markup,"{'trend': 100, 'momentum': 55.7, 'flow': 34.0, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",-5.0,18.87264730624885,0.033099998,Core Holding,매수 우위 (안정적 상승 추세 안착),False,하락,상단,정배열,7.7,0.0,7.708,1.963,0.58437,0.67624,2893499904.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +18.9%)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 63, 'wyckoff': 80, 'stochastic': 21.54042159408366, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 96.6, 'base_tech': np.float64(57.0)}",+0.00%,0.5,0,0,False,False
AXTI,AXT Inc,$111.34,111.34010314941406,5.16,51.9,61.8,False,False,False,59.1,Markup,"{'trend': 100, 'momentum': 58.4, 'flow': 42.0, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",-2.0,5.120842206810431,0.1205,Core Holding,매수 우위 (안정적 상승 추세 안착),False,하락,상단,정배열,11.7,10.0,,0.391,0.21337,-0.058870003,,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +5.2%', 'cls': 'positive'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🚨 공매도 비중 주의 (12.05%)', 'cls': 'negative'}]","{'mfc': 62, 'wyckoff': 80, 'stochastic': 38.08806862579857, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 73.1, 'base_tech': np.float64(58.6)}",N/A,,0,0,False,False
FTI,TechnipFMC plc,$72.96,72.95999908447266,-0.68,51.6,50.6,False,False,False,51.7,Accumulation,"{'trend': 50.0, 'momentum': 56.0, 'flow': 30.0, 'volatility': 73, 'structure': 65.0, 'momentum_quality': 18.1, 'insider': 50.0}",7.0,-12.078664408668963,0.023599999,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),True,하락,하단,데드크로스 진행,-0.8,0.0,0.835,0.116,0.22584999,0.14057,987449984.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': '🔥 숏커버 (-12.1%)', 'cls': 'positive'}]","{'mfc': 51, 'wyckoff': 100, 'stochastic': 52.403140454402966, 'obv': 25, 'bollinger': 100, 'momentum_quality': 18.1, 'regime_score': 50, 'rr_score': 88.4, 'base_tech': np.float64(55.7)}",N/A,,0,0,False,False
AR,Antero Resources Corporation,$38.32,38.31999969482422,-0.1,51.6,66.3,False,False,False,52.2,Markup,"{'trend': 40.0, 'momentum': 76.2, 'flow': 82.0, 'volatility': 73, 'structure': 80.0, 'momentum_quality': 40.4, 'insider': 50.0}",2.0,-8.457276699160062,0.0317,Core Holding,매수 우위 (안정적 상승 추세 안착),True,상승,상단,혼합,1.1,0.0,1.574,0.343,0.67232,0.36523998,635028352.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 66, 'wyckoff': 80, 'stochastic': 77.84796640351905, 'obv': 75, 'bollinger': 0, 'momentum_quality': 40.4, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(62.0)}",N/A,,0,0,False,False
RIVN,"Rivian Automotive, Inc.",$12.74,12.739999771118164,-4.57,51.5,18.7,False,False,False,29.4,Markdown,"{'trend': 5, 'momentum': 23.7, 'flow': 2.0, 'volatility': 28, 'structure': 20.0, 'momentum_quality': 0, 'insider': 50.0}",0.0,-0.36885027086389544,0.1409,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,역배열,-15.1,5.0,,0.114,0.01031,-0.63794,-1302749952.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -4.6% (반등?)', 'cls': 'neutral'}, {'text': '🔴 영업손실(-64%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (14.09%)', 'cls': 'negative'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 19, 'wyckoff': 10, 'stochastic': 33.21067888800043, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(23.3)}",+0.00%,0.5,0,0,False,False
GTLB,GitLab Inc.,$26.21,26.209999084472656,4.46,51.3,67.9,False,False,False,61.7,Markup,"{'trend': 61.0, 'momentum': 78.4, 'flow': 82.0, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,-8.08504739017481,0.105900005,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,혼합,11.4,10.0,,0.232,0.87376,-0.01005,283071616.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +4.5%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (10.59%)', 'cls': 'negative'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}]","{'mfc': 68, 'wyckoff': 80, 'stochastic': 100, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 69.9, 'base_tech': np.float64(74.2)}",N/A,,0,0,False,False
AYA,Aya Gold & Silver Inc.,$17.43,17.43000030517578,-5.78,51.2,64.6,False,False,False,45.2,Markup,"{'trend': 100, 'momentum': 41.2, 'flow': 82.0, 'volatility': 18, 'structure': 80.0, 'momentum_quality': 33.2, 'insider': 50.0}",2.0,,0.0,Core Holding,매수 우위 (안정적 상승 추세 안착),False,상승,하단,정배열,-5.5,5.0,5.974,2.466,0.5487,0.66156995,38012248.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -5.8% (반등?)', 'cls': 'neutral'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 65, 'wyckoff': 80, 'stochastic': 0, 'obv': 75, 'bollinger': 100, 'momentum_quality': 33.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(59.0)}",N/A,,0,0,False,False
ONDS,Ondas Inc,$9.30,9.300000190734863,-4.12,50.8,35.4,False,False,False,46.3,Markdown,"{'trend': 60.0, 'momentum': 58.6, 'flow': 5.0, 'volatility': 18, 'structure': 15.0, 'momentum_quality': 21.4, 'insider': 50.0}",-3.0,0.022355818040191103,0.3396,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),False,하락,하단,골든크로스 진행,-6.0,5.0,,6.292,0.39731,-0.63136,11973375.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -4.1% (반등?)', 'cls': 'neutral'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-63%)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (33.96%)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 35, 'wyckoff': 10, 'stochastic': 20.225525375611433, 'obv': 25, 'bollinger': 100, 'momentum_quality': 21.4, 'regime_score': 50, 'rr_score': 90.8, 'base_tech': np.float64(30.8)}",+0.00%,0.5,0,0,False,False
CHT,"Chunghwa Telecom Co., Ltd.",$45.07,45.06999969482422,3.54,50.3,72.8,False,False,False,69.2,Markup,"{'trend': 100, 'momentum': 89.6, 'flow': 34.0, 'volatility': 73, 'structure': 80.0, 'momentum_quality': 81.9, 'insider': 45.0}",-3.0,17.219626195003478,0.0055,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,3.9,10.0,0.032,0.075,0.36668998,0.21841998,42714480640.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +3.5%', 'cls': 'positive'}, {'text': '🔄 MACD 반전', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🎯 시그널 컨플루언스 (4)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': 'Squeeze 대기', 'cls': 'neutral'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +17.2%)', 'cls': 'negative'}]","{'mfc': 73, 'wyckoff': 80, 'stochastic': 77.25066143160586, 'obv': 75, 'bollinger': 0, 'momentum_quality': 81.9, 'regime_score': 50, 'rr_score': 71.0, 'base_tech': np.float64(70.4)}",N/A,,0,0,False,False
SITM,SiTime Corporation,$678.51,678.5050048828125,-6.49,50.1,61.9,False,False,False,54.2,Accumulation,"{'trend': 100, 'momentum': 58.8, 'flow': 42.0, 'volatility': 23, 'structure': 75.0, 'momentum_quality': 100, 'insider': 50.0}",0.0,4.065944828735118,0.069,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,하락,상단,정배열,1.6,5.0,,0.883,0.55698,-0.04156,7855375.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -6.5% (반등?)', 'cls': 'neutral'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}]","{'mfc': 62, 'wyckoff': 100, 'stochastic': 20.501841172845534, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(60.1)}",N/A,,0,0,False,False
AMD,"Advanced Micro Devices, Inc.",$405.48,405.4800109863281,-3.68,49.5,61.1,False,False,False,61.1,Markup,"{'trend': 100, 'momentum': 57.4, 'flow': 42.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,-0.7696959205825186,0.0223,Core Holding,매수 우위 (안정적 상승 추세 안착),False,하락,상단,정배열,5.3,5.0,0.951,0.378,0.5306,0.14396,7173374976.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -3.7% (반등?)', 'cls': 'neutral'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}]","{'mfc': 61, 'wyckoff': 80, 'stochastic': 26.119692099499083, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(56.9)}",N/A,,0,0,False,False
CSGP,"CoStar Group, Inc.",$34.37,34.3650016784668,3.51,49.3,43.2,False,False,False,44.0,Distribution,"{'trend': 5, 'momentum': 71.7, 'flow': 58.0, 'volatility': 53, 'structure': 20.0, 'momentum_quality': 47.5, 'insider': 50.0}",5.0,-19.958041667210797,0.0434,Underweight,매도 우위 (투매 경고 - 강한 하방 압력),True,상승,하단,역배열,-0.4,10.0,,0.225,0.78634,0.0033399998,202200000.0,"[{'text': '분산 경고', 'cls': 'negative'}, {'text': '⚡ 갭업 +3.5%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-20.0%)', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}]","{'mfc': 43, 'wyckoff': 30, 'stochastic': 89.74216280875436, 'obv': 75, 'bollinger': 100, 'momentum_quality': 47.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(55.4)}",N/A,,0,0,False,False
