ticker,name,price,close_raw,sector,industry,change_pct,rec_score,mfc_score,held_percent_insiders,low_float,short_squeeze,ai_momentum,rsi,phase,mfc_breakdown,short_interest_adj,short_interest_change,short_interest_ratio,rating,advice_short,stoch_golden,obv_trend,bollinger,ma_alignment,deviation_pct,scalping_bonus,adl_trend,adl_val,eps_growth,revenue_growth,gross_margin,operating_margin,free_cashflow,tags,factors,audit_info,ai_prediction,actionScore,recommendation,predictedResult,ai_confidence,gap_pct,volume_surge,volume_surge_projected,near_52w_high,premarket_active
RIVN,"Rivian Automotive, Inc.",$16.00,16.0,Consumer Cyclical,Auto Manufacturers,4.03,47.0,49.3,0.34550998,False,False,False,47.6,Accumulation,"{'trend': 38.0, 'momentum': 54.9, 'flow': 69.0, 'volatility': 43, 'structure': 65.0, 'momentum_quality': 24.0, 'insider': 50.0}",2.0,-6.486379035528654,0.123900004,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),True,상승,하단,데드크로스 진행,-3.4,10.0,상승,-195761309.83031613,,0.272,0.07513,-0.50422,-1539374976.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-50%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (12.39%)', 'cls': 'negative'}]","{'mfc': 49, 'wyckoff': 100, 'stochastic': 55.68726722683978, 'obv': 75, 'bollinger': 100, 'momentum_quality': 24.0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(62.5)}","{'base_tech_score': np.float64(62.5), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': 15.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,4.03,0.52,0.52,False,False
MFG,"Mizuho Financial Group, Inc. Sp",$10.71,10.710000038146973,Financial Services,Banks - Regional,0.19,46.7,68.9,5e-05,False,False,False,59.2,Markup,"{'trend': 100, 'momentum': 83.1, 'flow': 33.0, 'volatility': 63, 'structure': 80.0, 'momentum_quality': 72.6, 'insider': 45.0}",-6.0,62.44541708182697,0.0011,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,정배열,3.1,6.0,하락,-10923494.319381062,0.456,0.35,0.0,0.46686,,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +62.4%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}]","{'mfc': 69, 'wyckoff': 80, 'stochastic': 72.93322852795501, 'obv': 75, 'bollinger': 0, 'momentum_quality': 72.6, 'regime_score': 50, 'rr_score': 74.8, 'base_tech': np.float64(67.2)}","{'base_tech_score': np.float64(67.2), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 25, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': -6, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 6.0, 'fund_penalty': -25.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,0.19,0.67,0.67,True,False
TRV,"The Travelers Companies, Inc.",$384.31,384.30999755859375,Financial Services,Insurance - Property & Casualty,-0.44,46.7,75.0,0.00285,False,False,False,66.0,Markup,"{'trend': 100, 'momentum': 62.7, 'flow': 100, 'volatility': 63, 'structure': 65.0, 'momentum_quality': 72.5, 'insider': 50.0}",-2.0,9.453105162575007,0.0353,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,3.6,0.0,상승,12224148.39615342,0.463,0.003,0.34730998,0.23698,14775124992.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +9.5%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}]","{'mfc': 75, 'wyckoff': 80, 'stochastic': 44.923468785522225, 'obv': 75, 'bollinger': 0, 'momentum_quality': 72.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(65.9)}","{'base_tech_score': np.float64(65.9), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 25, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': -15.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-0.44,0.44,0.44,False,False
PGNY,"Progyny, Inc.",$28.10,28.100000381469727,Healthcare,Healthcare Plans,-6.98,46.6,47.1,0.01978,False,False,False,34.9,Markdown,"{'trend': 45.0, 'momentum': 31.1, 'flow': 51.0, 'volatility': 73, 'structure': 40.0, 'momentum_quality': 0, 'insider': 50.0}",0.0,-3.6602575428480213,0.0828,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단 이탈,데드크로스 진행,-10.3,5.0,하락,16040246.305650841,0.639,0.053,0.24573,0.11413,200944368.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '📊 VWAP 하회 매수↗', 'cls': 'positive'}, {'text': '거래량 폭발', 'cls': 'neutral'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}]","{'mfc': 47, 'wyckoff': 10, 'stochastic': 33.11525765016904, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(33.3)}","{'base_tech_score': np.float64(33.3), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': -15.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-6.98,2.32,2.32,False,False
NTR,Nutrien Ltd.,$64.42,64.41999816894531,Basic Materials,Agricultural Inputs,-3.51,46.4,45.2,0.00031,False,False,False,40.6,Distribution,"{'trend': 28.0, 'momentum': 40.6, 'flow': 63.0, 'volatility': 68, 'structure': 20.0, 'momentum_quality': 26.4, 'insider': 50.0}",2.0,4.841163304222044,0.0116,Underweight,매도 우위 (투매 경고 - 강한 하방 압력),False,하락,하단 이탈,데드크로스 진행,-5.0,5.0,상승,3924871.382976485,-0.006,0.04,0.32062,0.17457001,1602249984.0,"[{'text': '분산 경고', 'cls': 'negative'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}]","{'mfc': 45, 'wyckoff': 30, 'stochastic': 46.224239197885325, 'obv': 25, 'bollinger': 100, 'momentum_quality': 26.4, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(41.7)}","{'base_tech_score': np.float64(41.7), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': 0.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-3.51,0.88,0.88,False,False
DBX,"Dropbox, Inc.",$34.81,34.810001373291016,Technology,Software - Infrastructure,0.78,46.4,76.2,0.07744,False,False,False,71.3,Markup,"{'trend': 100, 'momentum': 76.9, 'flow': 100, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 92.2, 'insider': 50.0}",-3.0,-0.7495739828453881,0.2904,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,10.6,0.0,상승,43582149.98703091,-0.237,0.009,0.79640996,0.26746,841387520.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '⚠️ EPS 감소(-24%)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (29.04%)', 'cls': 'negative'}]","{'mfc': 76, 'wyckoff': 80, 'stochastic': 44.37279131537082, 'obv': 75, 'bollinger': 0, 'momentum_quality': 92.2, 'regime_score': 50, 'rr_score': 72.9, 'base_tech': np.float64(69.2)}","{'base_tech_score': np.float64(69.2), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': 12.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,0.78,2.27,2.27,False,False
G,Genpact Limited,$34.29,34.290000915527344,Technology,Information Technology Services,-5.17,46.1,64.9,0.0068,False,False,False,57.0,Accumulation,"{'trend': 73.0, 'momentum': 79.7, 'flow': 54.0, 'volatility': 33, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",5.0,-12.82163275109283,0.1047,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,하락,상단,혼합,4.7,5.0,하락,-11881017.79923578,0.098,0.071,0.36456,0.15016,479428736.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (10.47%)', 'cls': 'negative'}, {'text': '🔥 숏커버 (-12.8%)', 'cls': 'positive'}]","{'mfc': 65, 'wyckoff': 100, 'stochastic': 42.53285405777959, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 83.7, 'base_tech': np.float64(63.8)}","{'base_tech_score': np.float64(63.8), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 15, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': 0.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-5.17,1.27,1.27,False,False
RC,Ready Capital Corporation,$1.71,1.7100000381469727,Real Estate,REIT - Mortgage,10.32,46.0,68.4,0.10582,False,False,False,61.7,Markup,"{'trend': 68.0, 'momentum': 100, 'flow': 78.0, 'volatility': 53, 'structure': 80.0, 'momentum_quality': 98.2, 'insider': 50.0}",0.0,0.27728633308740674,0.1418,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,골든크로스 진행,11.2,10.0,상승,-41720581.57044688,,,0.0,3.28771,,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (14.18%)', 'cls': 'negative'}]","{'mfc': 68, 'wyckoff': 80, 'stochastic': 66.17737624849502, 'obv': 75, 'bollinger': 0, 'momentum_quality': 98.2, 'regime_score': 50, 'rr_score': 73.5, 'base_tech': np.float64(70.0)}","{'base_tech_score': np.float64(70.0), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': 10.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,10.32,1.52,1.52,False,False
AMLX,"Amylyx Pharmaceuticals, Inc.",$22.82,22.81999969482422,Healthcare,Drug Manufacturers - Specialty & Generic,-5.66,45.9,74.3,0.07872,False,False,False,68.1,Markup,"{'trend': 100, 'momentum': 93.1, 'flow': 100, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,-6.521290653183044,0.1428,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,17.5,5.0,상승,21532605.19102462,,,0.0,0.0,-77316376.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (14.28%)', 'cls': 'negative'}]","{'mfc': 74, 'wyckoff': 80, 'stochastic': 45.1402848187346, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 81.1, 'base_tech': np.float64(69.8)}","{'base_tech_score': np.float64(69.8), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': 23.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-5.66,1.6,1.6,False,False
ALL,Allstate Corporation (The),$267.00,267.0,Financial Services,Insurance - Property & Casualty,-2.95,45.8,73.2,0.00509,False,False,False,60.0,Markup,"{'trend': 100, 'momentum': 66.1, 'flow': 58.0, 'volatility': 83, 'structure': 80.0, 'momentum_quality': 89.4, 'insider': 50.0}",-6.0,791.411772478034,0.0005,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,하락,상단,정배열,3.1,5.0,상승,11999532.135454612,0.551,0.118,0.36800998,0.22827,15158625280.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +791.4%)', 'cls': 'negative'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}]","{'mfc': 73, 'wyckoff': 80, 'stochastic': 58.753904075379815, 'obv': 25, 'bollinger': 0, 'momentum_quality': 89.4, 'regime_score': 50, 'rr_score': 94.8, 'base_tech': np.float64(63.5)}","{'base_tech_score': np.float64(63.5), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 25, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': -18.0, 'macd_reversal_bonus': -3.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-2.95,1.36,1.36,False,False
BSX,Boston Scientific Corporation,$49.31,49.310001373291016,Healthcare,Medical Devices,0.02,45.8,70.8,0.00247,False,False,False,64.7,Markup,"{'trend': 68.0, 'momentum': 83.6, 'flow': 89.0, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 92.2, 'insider': 50.0}",2.0,-4.938668031985819,0.019,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,골든크로스 진행,8.3,0.0,상승,-319425294.5583934,0.138,0.075,0.69189,0.22895999,2451375104.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 71, 'wyckoff': 80, 'stochastic': 43.73556198126838, 'obv': 75, 'bollinger': 0, 'momentum_quality': 92.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(67.3)}","{'base_tech_score': np.float64(67.3), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': 0.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,0.02,0.53,0.53,False,False
RMD,ResMed Inc.,$211.94,211.94000244140625,Healthcare,Medical Instruments & Supplies,-5.06,45.5,67.7,0.00496,False,False,False,53.7,Accumulation,"{'trend': 65.0, 'momentum': 73.7, 'flow': 83.0, 'volatility': 53, 'structure': 65.0, 'momentum_quality': 91.9, 'insider': 50.0}",0.0,4.846169748691659,0.1076,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,하락,상단,혼합,3.1,5.0,상승,-2193046.833202636,0.01,0.086,0.61618,0.31041,939248256.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}, {'text': '거래량 폭발', 'cls': 'neutral'}, {'text': '🚨 공매도 비중 주의 (10.76%)', 'cls': 'negative'}]","{'mfc': 68, 'wyckoff': 100, 'stochastic': 28.368864034756243, 'obv': 25, 'bollinger': 0, 'momentum_quality': 91.9, 'regime_score': 50, 'rr_score': 75.2, 'base_tech': np.float64(61.9)}","{'base_tech_score': np.float64(61.9), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 15, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': 0.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-5.06,2.22,2.22,False,False
CON,Concentra Group Holdings Parent,$34.06,34.060001373291016,Healthcare,Medical Care Facilities,11.53,45.4,67.2,0.107650004,False,False,False,69.8,Markup,"{'trend': 100, 'momentum': 70.9, 'flow': 18.0, 'volatility': 73, 'structure': 80.0, 'momentum_quality': 98.9, 'insider': 50.0}",-8.0,27.58790907520777,0.047399998,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,하락,상단 돌파,정배열,7.9,10.0,하락,7851114.02165005,0.465,0.1,0.29314,0.18987,203894256.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +27.6%)', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}]","{'mfc': 67, 'wyckoff': 80, 'stochastic': 60.77465629599858, 'obv': 25, 'bollinger': 0, 'momentum_quality': 98.9, 'regime_score': 50, 'rr_score': 81.1, 'base_tech': np.float64(63.0)}","{'base_tech_score': np.float64(63.0), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 25, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': -18.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,11.53,2.13,2.13,False,False
CCL,Carnival Corporation Ltd.,$28.99,28.989999771118164,Consumer Cyclical,Travel Services,1.22,45.4,71.7,0.07106,False,False,False,59.4,Markup,"{'trend': 85.0, 'momentum': 78.5, 'flow': 69.0, 'volatility': 53, 'structure': 80.0, 'momentum_quality': 92.2, 'insider': 50.0}",7.0,-17.020883129019534,0.026500002,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,골든크로스 진행,6.4,0.0,하락,-216011576.92996928,-0.05,0.053,0.55676997,0.12787,1899374976.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-17.0%)', 'cls': 'positive'}]","{'mfc': 72, 'wyckoff': 80, 'stochastic': 36.675557017737006, 'obv': 75, 'bollinger': 0, 'momentum_quality': 92.2, 'regime_score': 50, 'rr_score': 91.7, 'base_tech': np.float64(66.7)}","{'base_tech_score': np.float64(66.7), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 15, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': 0.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,1.22,0.47,0.47,False,False
GTX,Garrett Motion Inc.,$29.85,29.850000381469727,Consumer Cyclical,Auto Parts,-2.03,45.2,44.1,0.01047,False,False,False,41.7,Markdown,"{'trend': 53.0, 'momentum': 38.4, 'flow': 19.0, 'volatility': 73, 'structure': 15.0, 'momentum_quality': 24.9, 'insider': 50.0}",7.0,-17.27779865595788,0.0295,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,혼합,-4.1,5.0,하락,31946588.694956794,0.161,0.069,0.20751,0.15471,307375008.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔥 숏커버 (-17.3%)', 'cls': 'positive'}]","{'mfc': 44, 'wyckoff': 10, 'stochastic': 27.73717855094933, 'obv': 25, 'bollinger': 100, 'momentum_quality': 24.9, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(35.3)}","{'base_tech_score': np.float64(35.3), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': -5.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-2.03,1.05,1.05,False,False
KSS,Kohl's Corporation,$19.30,19.299999237060547,Consumer Cyclical,Department Stores,4.61,45.1,62.4,0.03908,False,False,False,56.7,Markup,"{'trend': 100, 'momentum': 54.7, 'flow': 26.0, 'volatility': 53, 'structure': 80.0, 'momentum_quality': 63.1, 'insider': 50.0}",-3.0,1.1165627568126781,0.3166,Core Holding,매수 우위 (안정적 상승 추세 안착),False,하락,상단,정배열,4.7,10.0,하락,-53048429.982615374,,-0.02,0.40521,0.014520001,807124992.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🚨 공매도 비중 주의 (31.66%)', 'cls': 'negative'}]","{'mfc': 62, 'wyckoff': 80, 'stochastic': 21.743787198626716, 'obv': 25, 'bollinger': 0, 'momentum_quality': 63.1, 'regime_score': 50, 'rr_score': 84.4, 'base_tech': np.float64(51.3)}","{'base_tech_score': np.float64(51.3), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': 0.0, 'macd_reversal_bonus': -3.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,4.61,0.61,0.61,False,False
