ticker,name,price,close_raw,change_pct,rec_score,mfc_score,low_float,short_squeeze,ai_momentum,rsi,phase,mfc_breakdown,short_interest_adj,short_interest_change,short_interest_ratio,rating,advice_short,stoch_golden,obv_trend,bollinger,ma_alignment,deviation_pct,scalping_bonus,eps_growth,revenue_growth,gross_margin,operating_margin,free_cashflow,tags,factors,ai_prediction,ai_confidence,gap_pct,volume_surge,near_52w_high,premarket_active
APA,APA Corporation,$38.98,38.97999954223633,5.04,57.8,65.6,False,False,False,53.5,Markup,"{'trend': 50.0, 'momentum': 59.3, 'flow': 100, 'volatility': 53, 'structure': 80.0, 'momentum_quality': 19.4, 'insider': 50.0}",5.0,-15.202172053437923,0.089899994,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,데드크로스 진행,1.7,10.0,0.285,-0.119,0.72273004,0.38487998,1691250048.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +5.0%', 'cls': 'positive'}, {'text': '⚠️ 매출 감소(-12%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-15.2%)', 'cls': 'positive'}]","{'mfc': 66, 'wyckoff': 80, 'stochastic': 66.81919326281047, 'obv': 75, 'bollinger': 0, 'momentum_quality': 19.4, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(57.3)}",N/A,,0,0,False,False
TSLA,"Tesla, Inc.",$422.24,422.239990234375,-4.75,57.7,57.3,False,False,False,58.0,Accumulation,"{'trend': 73.0, 'momentum': 78.9, 'flow': 19.0, 'volatility': 53, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",-3.0,16.88217049378323,0.023,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,하락,상단,혼합,5.2,5.0,0.166,0.158,0.19065,0.04203,5251999744.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -4.8% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +16.9%)', 'cls': 'negative'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 57, 'wyckoff': 100, 'stochastic': 38.15835494483032, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 78.3, 'base_tech': np.float64(60.6)}",+0.00%,0.5,0,0,False,False
KOS,Kosmos Energy Ltd.,$3.23,3.2300000190734863,10.24,57.7,67.7,False,False,False,60.4,Markup,"{'trend': 100, 'momentum': 46.8, 'flow': 93.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 75.6, 'insider': 50.0}",0.0,-1.240206943738803,0.0533,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,정배열,9.5,10.0,,0.277,0.50932,-0.49146998,251499120.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +10.2%', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-49%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 68, 'wyckoff': 80, 'stochastic': 62.05274370282595, 'obv': 75, 'bollinger': 0, 'momentum_quality': 75.6, 'regime_score': 50, 'rr_score': 62.7, 'base_tech': np.float64(65.9)}",N/A,,0,0,False,False
SG,"Sweetgreen, Inc.",$8.09,8.09000015258789,17.42,57.7,68.0,False,True,False,70.6,Markup,"{'trend': 73.0, 'momentum': 63.1, 'flow': 93.0, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",0.5,-9.732723675146778,0.24530001,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,혼합,17.6,-10.0,,-0.029,0.14354,-0.20311001,-80314752.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚠️ 과도한 갭업 추격주의 (+17.4%)', 'cls': 'negative'}, {'text': '🔴 영업손실(-20%)', 'cls': 'negative'}, {'text': '🔄 MACD 반전', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🎯 시그널 컨플루언스 (3)', 'cls': 'positive'}, {'text': '🚀 숏스퀴즈 가능성', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (24.53%)', 'cls': 'negative'}]","{'mfc': 68, 'wyckoff': 80, 'stochastic': 98.23441756459766, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 54.5, 'base_tech': np.float64(74.0)}",N/A,,0,0,False,False
NIO,NIO Inc.,$6.10,6.099999904632568,-2.4,57.5,61.8,False,False,False,49.2,Markup,"{'trend': 100, 'momentum': 54.6, 'flow': 47.0, 'volatility': 53, 'structure': 80.0, 'momentum_quality': 22.0, 'insider': 50.0}",2.0,-8.283132649554483,0.070300005,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,하단,정배열,-1.6,5.0,,0.759,0.1362,0.01476,-1905713792.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -2.4% (반등?)', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 62, 'wyckoff': 80, 'stochastic': 56.11110528310142, 'obv': 75, 'bollinger': 100, 'momentum_quality': 22.0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(63.1)}",N/A,,0,0,False,False
RDW,Redwire Corporation,$14.06,14.0600004196167,0.5,57.2,71.2,False,False,False,69.3,Markup,"{'trend': 100, 'momentum': 65.6, 'flow': 90.0, 'volatility': 3, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",0.5,-6.794297828717243,0.1672,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,35.1,0.0,,0.579,0.12858,-0.71836,-71324128.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-72%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '⚠️ 이격도 과다', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (16.72%)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 71, 'wyckoff': 80, 'stochastic': 62.78919406268869, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 54.4, 'base_tech': np.float64(70.9)}",+0.00%,0.5,0,0,False,False
KO,Coca-Cola Company (The),$80.82,80.81999969482422,0.46,56.9,73.9,False,False,False,67.5,Markup,"{'trend': 100, 'momentum': 79.4, 'flow': 61.0, 'volatility': 63, 'structure': 80.0, 'momentum_quality': 89.4, 'insider': 50.0}",2.0,-3.3329080754097093,0.0104,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,3.6,0.0,0.178,0.121,0.61744,0.35055,3124250112.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 74, 'wyckoff': 80, 'stochastic': 49.98768587473194, 'obv': 75, 'bollinger': 0, 'momentum_quality': 89.4, 'regime_score': 50, 'rr_score': 49.2, 'base_tech': np.float64(68.7)}",N/A,,0,0,False,False
SOFI,"SoFi Technologies, Inc.",$15.61,15.609999656677246,-2.56,55.8,29.8,False,False,False,41.1,Markdown,"{'trend': 5, 'momentum': 55.3, 'flow': 7.0, 'volatility': 28, 'structure': 15.0, 'momentum_quality': 66.4, 'insider': 50.0}",0.0,-2.608000002904568,0.1272,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단,역배열,-7.8,5.0,1.344,0.425,0.83507,0.18283,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.6% (반등?)', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (12.72%)', 'cls': 'negative'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 30, 'wyckoff': 10, 'stochastic': 50.25543975139157, 'obv': 25, 'bollinger': 100, 'momentum_quality': 66.4, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(39.2)}",+0.00%,0.5,0,0,False,False
AMD,"Advanced Micro Devices, Inc.",$424.10,424.1000061035156,-5.69,55.5,67.0,False,False,False,67.3,Markup,"{'trend': 100, 'momentum': 85.1, 'flow': 47.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,-0.7696959205825186,0.0223,Core Holding,매수 우위 (안정적 상승 추세 안착),False,하락,상단,정배열,14.1,5.0,0.951,0.378,0.5306,0.14396,7173374976.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -5.7% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}]","{'mfc': 67, 'wyckoff': 80, 'stochastic': 39.29524914425375, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 93.2, 'base_tech': np.float64(60.6)}",N/A,,0,0,False,False
BMY,Bristol-Myers Squibb Company,$57.00,57.0,0.41,55.4,55.8,False,False,False,46.4,Accumulation,"{'trend': 40.0, 'momentum': 57.8, 'flow': 61.0, 'volatility': 83, 'structure': 65.0, 'momentum_quality': 32.1, 'insider': 50.0}",2.0,-0.5427980846043143,0.0153,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",True,상승,하단,혼합,-1.1,0.0,0.09,0.026,0.71981,0.33040002,9851750400.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 56, 'wyckoff': 100, 'stochastic': 61.380101389037875, 'obv': 75, 'bollinger': 100, 'momentum_quality': 32.1, 'regime_score': 50, 'rr_score': 98.4, 'base_tech': np.float64(66.7)}",N/A,,0,0,False,False
IREN,IREN LIMITED,$52.94,52.939998626708984,-9.35,55.3,49.9,False,False,False,53.1,Markdown,"{'trend': 73.0, 'momentum': 79.6, 'flow': 27.0, 'volatility': 23, 'structure': 15.0, 'momentum_quality': 100, 'insider': 50.0}",-1.5,4.4460586708154,0.16870001,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),False,하락,상단,혼합,2.5,5.0,,,0.68397003,-0.64468,-2311044352.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -9.3% (반등?)', 'cls': 'neutral'}, {'text': '🔴 영업손실(-64%)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (16.87%)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 50, 'wyckoff': 10, 'stochastic': 45.26352655154112, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 83.0, 'base_tech': np.float64(42.7)}",+0.00%,0.5,0,0,False,False
BTG,B2Gold Corp,$4.90,4.900000095367432,-5.77,55.3,60.2,False,False,False,50.8,Accumulation,"{'trend': 86.0, 'momentum': 74.2, 'flow': 7.0, 'volatility': 33, 'structure': 75.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,1.45465123901802,0.0,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),False,하락,상단,골든크로스 진행,2.1,5.0,2.472,1.177,0.65495,0.44984,718971520.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -5.8% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}]","{'mfc': 60, 'wyckoff': 100, 'stochastic': 27.182539344644887, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(60.3)}",N/A,,0,0,False,False
SSRM,SSR Mining Inc.,$31.39,31.389999389648438,-8.35,55.1,62.6,False,False,False,49.5,Accumulation,"{'trend': 100, 'momentum': 70.8, 'flow': 13.0, 'volatility': 23, 'structure': 75.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,4.856678295439892,0.0293,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,하락,상단,정배열,0.3,5.0,,0.837,0.54567003,0.52481997,-1525670272.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -8.4% (반등?)', 'cls': 'neutral'}]","{'mfc': 63, 'wyckoff': 100, 'stochastic': 18.90645797497946, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 88.1, 'base_tech': np.float64(60.2)}",N/A,,0,0,False,False
NOK,Nokia Corporation Sponsored,$13.95,13.949999809265137,-3.53,55.0,61.8,False,False,False,64.7,Markup,"{'trend': 100, 'momentum': 82.2, 'flow': 19.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",-6.0,21.29048659542736,0.012,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,하락,상단,정배열,12.7,5.0,,0.024,0.45359,0.05292,1597124992.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -3.5% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +21.3%)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 62, 'wyckoff': 80, 'stochastic': 44.37331528557564, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 79.4, 'base_tech': np.float64(59.4)}",+0.00%,0.5,0,0,False,False
RIG,Transocean Ltd (Switzerland),$7.04,7.039999961853027,1.88,54.9,76.5,False,False,False,63.0,Markup,"{'trend': 100, 'momentum': 85.9, 'flow': 82.0, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 69.4, 'insider': 50.0}",-1.5,4.947260179889023,0.20719999,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,정배열,8.6,0.0,,0.193,0.42174,0.26735002,1086249984.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (20.72%)', 'cls': 'negative'}]","{'mfc': 76, 'wyckoff': 80, 'stochastic': 82.44019528798648, 'obv': 75, 'bollinger': 0, 'momentum_quality': 69.4, 'regime_score': 50, 'rr_score': 39.3, 'base_tech': np.float64(70.5)}",N/A,,0,0,False,False
EOSE,"Eos Energy Enterprises, Inc.",$7.86,7.864999771118164,-3.73,54.8,57.2,False,False,False,57.5,Accumulation,"{'trend': 61.0, 'momentum': 79.7, 'flow': 50.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",-3.0,3.3117736353779237,0.3031,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,상승,상단,혼합,9.2,5.0,32.621,4.447,-1.01877,-1.3911,-281868256.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -3.7% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (30.31%)', 'cls': 'negative'}]","{'mfc': 57, 'wyckoff': 100, 'stochastic': 33.031633766680635, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(66.0)}",N/A,,0,0,False,False
STUB,"StubHub Holdings, Inc.",$8.82,8.819999694824219,3.16,54.8,73.4,False,False,False,70.6,Markup,"{'trend': 86.0, 'momentum': 72.6, 'flow': 85.0, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,-5.447600434642482,0.0759,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,골든크로스 진행,17.4,10.0,,0.122,0.82307,0.05791,810064768.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +3.2%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}]","{'mfc': 73, 'wyckoff': 80, 'stochastic': 68.18229254690311, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(72.3)}",N/A,,0,0,False,False
AVGO,Broadcom Inc.,$425.19,425.19000244140625,-3.32,54.6,68.9,False,False,False,58.7,Markup,"{'trend': 100, 'momentum': 65.5, 'flow': 47.0, 'volatility': 73, 'structure': 80.0, 'momentum_quality': 73.5, 'insider': 50.0}",2.0,-4.4141760832677175,0.011,Core Holding,매수 우위 (안정적 상승 추세 안착),True,하락,상단,정배열,1.6,5.0,0.335,0.295,0.76725996,0.44943002,25503750144.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -3.3% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}]","{'mfc': 69, 'wyckoff': 80, 'stochastic': 58.21174910844828, 'obv': 25, 'bollinger': 0, 'momentum_quality': 73.5, 'regime_score': 50, 'rr_score': 78.4, 'base_tech': np.float64(59.5)}",N/A,,0,0,False,False
ABEV,Ambev S.A.,$3.07,3.069999933242798,-2.54,54.3,60.3,False,False,False,48.6,Accumulation,"{'trend': 100, 'momentum': 51.3, 'flow': 13.0, 'volatility': 53, 'structure': 75.0, 'momentum_quality': 89.0, 'insider': 45.0}",0.0,5.348831365080926,0.0,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,하락,하단,정배열,-0.4,5.0,0.02,-0.001,0.51479,0.26229,18203940864.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -2.5% (반등?)', 'cls': 'neutral'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}]","{'mfc': 60, 'wyckoff': 100, 'stochastic': 26.775961801617196, 'obv': 25, 'bollinger': 100, 'momentum_quality': 89.0, 'regime_score': 50, 'rr_score': 95.9, 'base_tech': np.float64(66.7)}",N/A,,0,0,False,False
TENB,"Tenable Holdings, Inc.",$21.49,21.489999771118164,5.09,54.1,59.9,False,False,False,58.9,Accumulation,"{'trend': 80.0, 'momentum': 58.8, 'flow': 27.0, 'volatility': 73, 'structure': 65.0, 'momentum_quality': 67.5, 'insider': 50.0}",-1.5,-3.391919779692786,0.1511,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),False,하락,상단,혼합,3.5,10.0,,0.096,0.78172994,0.042719997,255797248.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚡ 갭업 +5.1%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🚨 공매도 비중 주의 (15.11%)', 'cls': 'negative'}]","{'mfc': 60, 'wyckoff': 100, 'stochastic': 40.65490164498392, 'obv': 25, 'bollinger': 0, 'momentum_quality': 67.5, 'regime_score': 50, 'rr_score': 60.9, 'base_tech': np.float64(57.0)}",N/A,,0,0,False,False
MXL,"MaxLinear, Inc",$92.34,92.33999633789062,4.01,53.1,73.3,False,False,False,74.3,Markup,"{'trend': 100, 'momentum': 73.6, 'flow': 87.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",8.0,-33.39177058725081,0.0612,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,상승,상단,정배열,32.0,10.0,,0.43,0.57155997,-0.12199,22663750.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +4.0%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '⚠️ 이격도 과다', 'cls': 'negative'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-33.4%)', 'cls': 'positive'}]","{'mfc': 73, 'wyckoff': 80, 'stochastic': 40.388938346345604, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 74.0, 'base_tech': np.float64(68.9)}",N/A,,0,0,False,False
APLS,"Apellis Pharmaceuticals, Inc.",$41.03,41.029998779296875,0.0,52.8,58.5,False,False,False,84.5,Accumulation,"{'trend': 100, 'momentum': 39.0, 'flow': 10.0, 'volatility': 88, 'structure': 75.0, 'momentum_quality': 68.0, 'insider': 50.0}",8.0,-57.199492578341285,0.12550001,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),False,하락,상단,정배열,0.1,0.0,,0.609,0.64279,0.09865,-63650124.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Squeeze 대기', 'cls': 'neutral'}, {'text': '🚨 공매도 비중 주의 (12.55%)', 'cls': 'negative'}, {'text': '🔥 숏커버 (-57.2%)', 'cls': 'positive'}]","{'mfc': 58, 'wyckoff': 100, 'stochastic': 36.42007573019164, 'obv': 25, 'bollinger': 0, 'momentum_quality': 68.0, 'regime_score': 40, 'rr_score': 100, 'base_tech': np.float64(56.0)}",N/A,,0,0,False,False
AMZN,"Amazon.com, Inc.",$264.14,264.1400146484375,-1.15,52.6,65.6,False,False,False,58.6,Markup,"{'trend': 100, 'momentum': 58.1, 'flow': 27.0, 'volatility': 83, 'structure': 80.0, 'momentum_quality': 69.1, 'insider': 50.0}",2.0,3.727371502089501,0.0093,Core Holding,매수 우위 (안정적 상승 추세 안착),False,하락,하단,정배열,-0.1,0.0,0.767,0.166,0.50604,0.1314,9806624768.0,"[{'text': '상승 추세', 'cls': 'positive'}]","{'mfc': 66, 'wyckoff': 80, 'stochastic': 37.35721889125262, 'obv': 25, 'bollinger': 100, 'momentum_quality': 69.1, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(63.2)}",N/A,,0,0,False,False
MUR,Murphy Oil Corporation,$40.64,40.63999938964844,4.34,52.1,63.7,False,False,False,55.9,Markup,"{'trend': 50.0, 'momentum': 61.6, 'flow': 95.0, 'volatility': 53, 'structure': 80.0, 'momentum_quality': 20.9, 'insider': 50.0}",8.0,-20.71920494666058,0.088,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,데드크로스 진행,3.1,10.0,-0.275,0.089,0.78358,0.18534,223376624.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +4.3%', 'cls': 'positive'}, {'text': '⚠️ EPS 감소(-28%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔥 숏커버 (-20.7%)', 'cls': 'positive'}]","{'mfc': 64, 'wyckoff': 80, 'stochastic': 73.11856798636674, 'obv': 75, 'bollinger': 0, 'momentum_quality': 20.9, 'regime_score': 50, 'rr_score': 83.1, 'base_tech': np.float64(57.6)}",N/A,,0,0,False,False
CRCL,"Circle Internet Group, Inc.",$114.00,114.0,-7.98,51.1,68.2,False,False,False,52.5,Markup,"{'trend': 100, 'momentum': 77.3, 'flow': 53.0, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",0.0,0.8916232168088959,0.1016,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,하락,상단,정배열,4.4,5.0,-0.147,0.2,0.081070006,0.06483,-141372752.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -8.0% (반등?)', 'cls': 'neutral'}, {'text': '🚨 공매도 비중 주의 (10.16%)', 'cls': 'negative'}]","{'mfc': 68, 'wyckoff': 80, 'stochastic': 32.24222322667478, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 82.6, 'base_tech': np.float64(60.1)}",N/A,,0,0,False,False
HIVE,HIVE,$2.69,2.690000057220459,-9.43,50.8,67.0,False,False,False,53.3,Accumulation,"{'trend': 73.0, 'momentum': 79.0, 'flow': 67.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,0.651330229063405,0.0,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,상승,상단,혼합,1.9,5.0,,2.186,0.38557,-0.54209,96322496.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -9.4% (반등?)', 'cls': 'neutral'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-54%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 67, 'wyckoff': 100, 'stochastic': 41.13476076726137, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 80.1, 'base_tech': np.float64(70.4)}",N/A,,0,0,False,False
